MATRIX_NAME	KINASE	GENE_NAME	TYPE	SUBTYPE	FAMILY	UNIPROT_ID	UNIPROT_ENTRY_NAME	EMBL_ID	EMBL	ENSEMBL_GENE_ID	ENSEMBL_TRS_ID	ENSEMBL_PRO_ID	P_ENTREZGENEID	P_GI	PIR	REFSEQ_NT_ID	P_REFSEQ_AC	PDB_ID	BIOGRID_ID	DIP_ID	STRING_ID	CHEMBL_ID	DRUGBANK_ID	GUIDETOPHARMACOLOGY_ID	BIOMUTA_ID	DMDM_ID	CPTAC_ID	PROTEOMICSDB_ID	DNASU_ID	REACTOME_ID	CHITARS_ID	GENEWIKI_ID	GENOMERNAI_ID	HGNC_ID	KL_LIBRARY	DUAL_SPECIFICITY
WNK4	WNK4	WNK4	ser_thr	STK	Other	Q96J92	WNK4_HUMAN	AF390018	AAK91995.1	ENSG00000126562	ENST00000246914;ENST00000591448;ENST00000592669;ENST00000587705;ENST00000592072;ENST00000587745	ENSP00000246914	65266	572153221	nan	NM_032387.4	NP_115763.2	2V3S	122421	nan	9606.ENSP00000246914	CHEMBL1795196	nan	nan	WNK4	41688789	nan	76909	65266	R-HSA-2672351	WNK4	WNK4	65266	HGNC:14544	ser_thr	FALSE
YANK2	YANK2	STK32B	ser_thr	STK	AGC	Q9NY57	ST32B_HUMAN	AJ250839	CAB76471.1	ENSG00000152953	ENST00000282908;ENST00000512018;ENST00000512636;ENST00000510398;ENST00000513705;ENST00000505508;ENST00000511959;ENST00000508728	ENSP00000282908	55351	37181831	nan	NM_001306082.1	NP_001293011.1	nan	120631	nan	9606.ENSP00000282908	CHEMBL5912	nan	nan	STK32B	74761811	nan	83178	55351	nan	STK32B	nan	55351	HGNC:14217	ser_thr	FALSE
YANK3	YANK3	STK32C	ser_thr	STK	AGC	Q86UX6	ST32C_HUMAN	AY098866	AAM21719.1	ENSG00000165752	ENST00000462160;ENST00000368622;ENST00000298630;ENST00000368620;ENST00000368619;ENST00000456004	ENSP00000298630	282974	767962613	nan	NM_001318879.1	NP_001305808.1	nan	129429	nan	9606.ENSP00000298630	CHEMBL5405	nan	nan	STK32C	74762451	nan	69930	282974	nan	STK32C	nan	282974	HGNC:21332	ser_thr	FALSE
YSK1	YSK1	STK25	ser_thr	STK	STE	O00506	STK25_HUMAN	X99325	CAA67700.1	ENSG00000115694	ENST00000316586;ENST00000472181;ENST00000403346;ENST00000401869;ENST00000405883;ENST00000494699;ENST00000487962;ENST00000405585;ENST00000478403;ENST00000470438;ENST00000465009;ENST00000423004;ENST00000462953;ENST00000495143;ENST00000461760;ENST00000450497;ENST00000424537;ENST00000442307;ENST00000413760;ENST00000429279;ENST00000436402;ENST00000492127;ENST00000479442;ENST00000496159;ENST00000440109;ENST00000435225;ENST00000439101;ENST00000452891;ENST00000483603;ENST00000436917;ENST00000495372;ENST00000426941;ENST00000420551;ENST00000535007;ENST00000543554	ENSP00000325748	10494	536288941	S71886	NM_001271977.1	NP_001258906.1	2XIK	115757	DIP-34269N	9606.ENSP00000325748	CHEMBL5552	nan	nan	STK25	nan	nan	1868	10494	nan	STK25	STK25	10494	HGNC:11404	ser_thr	FALSE
YSK4	YSK4	MAP3K19	ser_thr	STK	STE	Q56UN5	M3K19_HUMAN	AY574901	AAT81410.1	ENSG00000176601	ENST00000358371;ENST00000668969;ENST00000661220;ENST00000661533;ENST00000662522;ENST00000392915;ENST00000392917;ENST00000375844;ENST00000392918;ENST00000669521;ENST00000437365;ENST00000478805;ENST00000638025;ENST00000669737;ENST00000637841;ENST00000425952;ENST00000658678;ENST00000468155;ENST00000656750;ENST00000414343;ENST00000486077;ENST00000375845	ENSP00000351140	80122	219841910	nan	NM_001018044.2	NP_001018054.1	nan	123124	nan	9606.ENSP00000365005	CHEMBL6191	DB12010	2076	MAP3K19	74755104	nan	62584	80122	nan	MAP3K19	nan	80122	HGNC:26249	ser_thr	FALSE
ZAK	ZAK	MAP3K20	ser_thr	STK	TKL	Q9NYL2	M3K20_HUMAN	AF238255	AAF63490.1	ENSG00000091436	ENST00000409176;ENST00000468408;ENST00000338983;ENST00000476618;ENST00000375213;ENST00000422149;ENST00000480606;ENST00000539448	ENSP00000340257	51776	1034614638	nan	NM_016653.2	NP_057737.2	5HES	119725	nan	9606.ENSP00000364361	CHEMBL3886	DB01254	2289	MAP3K20	313104215	nan	83246	51776	nan	MAP3K20	ZAK	51776	HGNC:17797	ser_thr	FALSE
ABL	ABL	ABL1	tyrosine	nRTK	ABL	P00519	ABL1_HUMAN	M14752	AAA51561.1	ENSG00000097007	ENST00000372348;ENST00000393293;ENST00000318560	ENSP00000323315	25	576865144	TVHUA	NM_005157.5	NP_005148.2	1AB2	106543	DIP-1042N	9606.ENSP00000361423	CHEMBL1862	DB08043	1923	ABL1	85681908	CPTAC-1776	51259	25	R-HSA-2029482	ABL1	ABL_(gene)	25	HGNC:76	tyr	FALSE
ACK	ACK	TNK2	tyrosine	nRTK	ACK	Q07912	ACK1_HUMAN	L13738	AAA53570.2	ENSG00000061938	ENST00000672548;ENST00000673038;ENST00000678220;ENST00000671753;ENST00000672887;ENST00000673420;ENST00000672024;ENST00000333602;ENST00000673236;ENST00000428187;ENST00000381916;ENST00000673440;ENST00000673374;ENST00000439230;ENST00000672614;ENST00000673358;ENST00000672098;ENST00000672669;ENST00000672886;ENST00000671767;ENST00000672320;ENST00000671831;ENST00000671726;ENST00000671734;ENST00000672623;ENST00000673167;ENST00000672145;ENST00000672542;ENST00000673443;ENST00000673559;ENST00000671880	ENSP00000329425	10188	52695998	S33596	NM_001010938.1	NP_001010938.1	1CF4	115485	DIP-33858N	9606.ENSP00000371341	CHEMBL4599	DB00171	2246	TNK2	229462980	CPTAC-1779	58556	10188	nan	TNK2	TNK2	10188	HGNC:19297	tyr	FALSE
ALK	ALK	ALK	tyrosine	RTK	LTKR	Q9UM73	ALK_HUMAN	U62540	AAB71619.1	ENSG00000171094	ENST00000642122;ENST00000389048;ENST00000431873;ENST00000638605;ENST00000453137;ENST00000498037;ENST00000618119	ENSP00000373700	238	306992158	nan	NM_004304.4	NP_004295.2	2KUP	106739	DIP-5954N	9606.ENSP00000373700	CHEMBL4247	DB11363	1839	ALK	296439447	nan	85185	238	nan	ALK	Anaplastic_lymphoma_kinase	238	HGNC:427	tyr	FALSE
ARG	ARG	ABL2	tyrosine	nRTK	ABL	P42684	ABL2_HUMAN	M35296	AAA35553.1	ENSG00000143322	ENST00000502732;ENST00000344730;ENST00000512653;ENST00000504405;ENST00000367623;ENST00000507173;ENST00000511413;ENST00000668691;ENST00000509520;ENST00000504324;ENST00000662960;ENST00000660584;ENST00000659126;ENST00000508127;ENST00000392043	ENSP00000339209	27	178993	A35962	NM_001136000.2	NP_001129472.1	2ECD	106545	DIP-91N	9606.ENSP00000427562	CHEMBL4014	DB00171	1924	ABL2	1168268	nan	55528	27	R-HSA-428890	ABL2	ABL2	27	HGNC:77	tyr	FALSE
AXL	AXL	AXL	tyrosine	RTK	TAMR	P30530	UFO_HUMAN	M76125	AAA61243.1	ENSG00000167601	ENST00000301178;ENST00000359092;ENST00000599659;ENST00000594880;ENST00000593513	ENSP00000301178	558	694270245	A41527	NM_001699.5	NP_001690.2	2C5D	107036	nan	9606.ENSP00000301178	CHEMBL4895	DB12010	1835	AXL	239938818	CPTAC-1766	54712	558	R-HSA-4420097	AXL	AXL_receptor_tyrosine_kinase	558	HGNC:905	tyr	FALSE
BLK	BLK	BLK	tyrosine	nRTK	SRC	P51451	BLK_HUMAN	Z33998	CAA83965.1	ENSG00000285369;ENSG00000136573	ENST00000646615;ENST00000643033;ENST00000645242;ENST00000259089;ENST00000525389;ENST00000529894;ENST00000533828;ENST00000526778;ENST00000526097	ENSP00000259089	640	1705485	I37206	NM_001715.2	NP_001706.2	nan	107109	nan	9606.ENSP00000259089	CHEMBL2250	DB12010	1940	BLK	158936749	CPTAC-1777	56307	640	R-HSA-8939245	BLK	Tyrosine-protein_kinase_BLK	640	HGNC:1057	tyr	FALSE
BMPR2_TYR	BMPR2	BMPR2	tyrosine	ncTK	TKL	Q13873	BMPR2_HUMAN																												ser_thr_tyr	TRUE
BRK	BRK	PTK6	tyrosine	nRTK	FRK	Q13882	PTK6_HUMAN	X78549	CAA55295.1	ENSG00000101213	ENST00000542869;ENST00000217185	ENSP00000217185	5753	3551753	S49016	NM_001256358.1	NP_001243287.1	1RJA	111720	DIP-39785N	9606.ENSP00000442460	CHEMBL4601	DB12010	2182	PTK6	8928302	nan	59709	5753	R-HSA-187577	nan	PTK6	5753	HGNC:9617	tyr	FALSE
BTK	BTK	BTK	tyrosine	nRTK	TEC	Q06187	BTK_HUMAN	X58957	CAA41728.1	ENSG00000010671	ENST00000618050;ENST00000372880;ENST00000621635;ENST00000308731;ENST00000470069;ENST00000488970;ENST00000478995;ENST00000470329;ENST00000464006;ENST00000464567	ENSP00000308176	695	5542072	A45184	NM_000061.2	NP_000052.1	1AWW	107160	DIP-34071N	9606.ENSP00000483570	CHEMBL5251	DB15327	1948	BTK	547759	nan	58419	695	R-HSA-1236974	BTK	Bruton%27s_tyrosine_kinase	695	HGNC:1133	tyr	FALSE
CSFR	CSFR	CSF1R	tyrosine	RTK	PDGFR	P07333	CSF1R_HUMAN	X03663	CAA27300.1	ENSG00000182578	ENST00000504875;ENST00000286301;ENST00000675795;ENST00000509861;ENST00000515068;ENST00000513609;ENST00000515239;ENST00000543093;ENST00000502660;ENST00000511344	ENSP00000286301	1436	914684840	TVHUMD	NM_001288705.2	NP_001275634.1	2I0V	107823	DIP-59421N	9606.ENSP00000286301	CHEMBL1844	DB07167	1806	CSF1R	547770	nan	51993	1436	R-HSA-449836	CSF1R	Colony_stimulating_factor_1_receptor	1436	HGNC:2433	tyr	FALSE
CSK	CSK	CSK	tyrosine	nRTK	CSK	P41240	CSK_HUMAN	X60114	CAA42713.1	ENSG00000103653	ENST00000220003;ENST00000439220;ENST00000563894;ENST00000567123;ENST00000569462;ENST00000567571;ENST00000569915;ENST00000562066;ENST00000568329;ENST00000567135;ENST00000564216;ENST00000566464;ENST00000569321;ENST00000563010	ENSP00000220003	1445	1034589744	JH0559	NM_001127190.1	NP_001120662.1	1BYG	107832	nan	9606.ENSP00000220003	CHEMBL2634	DB01254	1994	CSK	729887	nan	55450	1445	R-HSA-180292	CSK	C-src_tyrosine_kinase	1445	HGNC:2444	tyr	FALSE
CTK	CTK	MATK	tyrosine	nRTK	CSK	P42679	MATK_HUMAN	L18974	AAA16703.1	ENSG00000007264	ENST00000395040;ENST00000310132;ENST00000585778;ENST00000395045;ENST00000590493;ENST00000588983;ENST00000587180;ENST00000590028;ENST00000590849;ENST00000591059;ENST00000590980;ENST00000590821;ENST00000592612;ENST00000592300;ENST00000619596	ENSP00000308734	4145	159163598	A49865	NM_002378.3	NP_002369.2	1JWO	110315	nan	9606.ENSP00000378485	CHEMBL4175	DB12010	nan	MATK	1169123	CPTAC-1790	55524	4145	R-HSA-8863795	nan	Megakaryocyte-associated_tyrosine_kinase	4145	HGNC:6906	tyr	FALSE
DDR1	DDR1	DDR1	tyrosine	RTK	DDR	Q08345	DDR1_HUMAN	X74979	CAA52915.1	ENSG00000229767;ENSG00000223680;ENSG00000234078;ENSG00000137332;ENSG00000215522;ENSG00000230456;ENSG00000204580	ENST00000421499;ENST00000445749;ENST00000413115;ENST00000483193;ENST00000422275;ENST00000434428;ENST00000470720;ENST00000433393;ENST00000429955;ENST00000458576;ENST00000444160;ENST00000430486;ENST00000488414;ENST00000422628;ENST00000476353;ENST00000413044;ENST00000454377;ENST00000426303;ENST00000421672;ENST00000440427;ENST00000439604;ENST00000461551;ENST00000414077;ENST00000439772;ENST00000433322;ENST00000482978;ENST00000448537;ENST00000421229;ENST00000454774;ENST00000429699;ENST00000487780;ENST00000430933;ENST00000419412;ENST00000490403;ENST00000434134;ENST00000442268;ENST00000492995;ENST00000468055;ENST00000465879;ENST00000448651;ENST00000453391;ENST00000451632;ENST00000448263;ENST00000460152;ENST00000446697;ENST00000548693;ENST00000552068;ENST00000550384;ENST00000618059;ENST00000468225;ENST00000400411;ENST00000400410;ENST00000444198;ENST00000383377;ENST00000259875;ENST00000400414;ENST00000481378;ENST00000485552;ENST00000491012;ENST00000475380;ENST00000438728;ENST00000400407;ENST00000416705;ENST00000431334;ENST00000419285;ENST00000469592;ENST00000416487;ENST00000552721;ENST00000553015;ENST00000620318;ENST00000616404;ENST00000473596;ENST00000437449;ENST00000480932;ENST00000435818;ENST00000400484;ENST00000418397;ENST00000434782;ENST00000484230;ENST00000450117;ENST00000482283;ENST00000400489;ENST00000400488;ENST00000400492;ENST00000490712;ENST00000400491;ENST00000400486;ENST00000414378;ENST00000485860;ENST00000552434;ENST00000617572;ENST00000550395;ENST00000549026;ENST00000427053;ENST00000415092;ENST00000449518;ENST00000462241;ENST00000412329;ENST00000453510;ENST00000490817;ENST00000420929;ENST00000433244;ENST00000482588;ENST00000472079;ENST00000495855;ENST00000445017;ENST00000414794;ENST00000452052;ENST00000474440;ENST00000452093;ENST00000621544;ENST00000548133;ENST00000548962;ENST00000550666;ENST00000502955;ENST00000505066;ENST00000460944;ENST00000324771;ENST00000505534;ENST00000513749;ENST00000503180;ENST00000508317;ENST00000482050;ENST00000418800;ENST00000509639;ENST00000515529;ENST00000412274;ENST00000507901;ENST00000507046;ENST00000437124;ENST00000454612;ENST00000396342;ENST00000504651;ENST00000512694;ENST00000503628;ENST00000515233;ENST00000506573;ENST00000515881;ENST00000513043;ENST00000511510;ENST00000376569;ENST00000376570;ENST00000504927;ENST00000428153;ENST00000376568;ENST00000513243;ENST00000452441;ENST00000515219;ENST00000482873;ENST00000504152;ENST00000508312;ENST00000512336;ENST00000421124;ENST00000512725;ENST00000504679;ENST00000503495;ENST00000431373;ENST00000503670;ENST00000376567;ENST00000446312;ENST00000376575;ENST00000513240;ENST00000424544;ENST00000508472;ENST00000507533;ENST00000485023;ENST00000417521;ENST00000514534;ENST00000465966;ENST00000513514;ENST00000514434;ENST00000484556	ENSP00000259875	780	663071029	A48280	NM_001202521.1	NP_001189450.1	3ZOS	107234	DIP-39698N	9606.ENSP00000427552	CHEMBL5319	DB12010	1843	DDR1	729008	nan	58595	780	R-HSA-3000171	DDR1	DDR1	780	HGNC:2730	tyr	FALSE
DDR2	DDR2	DDR2	tyrosine	RTK	DDR	Q16832	DDR2_HUMAN	X74764	CAA52777.1	ENSG00000162733	ENST00000446985;ENST00000671979;ENST00000415555;ENST00000672207;ENST00000673239;ENST00000367921;ENST00000367922;ENST00000458105;ENST00000433757	ENSP00000356898	4921	767909401	S42621	NM_001014796.1	NP_001014796.1	2WUH	110975	DIP-39699N	9606.ENSP00000356899	CHEMBL5122	DB12010	1844	DDR2	215273969	nan	61095	4921	R-HSA-3000171	DDR2	Discoidin_domain-containing_receptor_2	4921	HGNC:2731	tyr	FALSE
EGFR	EGFR	EGFR	tyrosine	RTK	ErbB	P00533	EGFR_HUMAN	X00588	CAA25240.1	ENSG00000146648	ENST00000275493;ENST00000455089;ENST00000342916;ENST00000454757;ENST00000344576;ENST00000420316;ENST00000459688;ENST00000463948;ENST00000450046;ENST00000485503	ENSP00000275493	1956	1628543	GQHUE	NM_005228.4	NP_005219.2	1DNQ	108276	DIP-405N	9606.ENSP00000275493	CHEMBL203	DB15327	1797	EGFR	2811086	CPTAC-1043	51261	1956	R-HSA-1227986	EGFR	Epidermal_growth_factor_receptor	1956	HGNC:3236	tyr	FALSE
EPHA1	EPHA1	EPHA1	tyrosine	RTK	EPHR	P21709	EPHA1_HUMAN	M18391	AAA36747.1	ENSG00000284816;ENSG00000146904	ENST00000642708;ENST00000645847;ENST00000647400;ENST00000643917;ENST00000645510;ENST00000646228;ENST00000644029;ENST00000458129;ENST00000275815;ENST00000488068;ENST00000465208;ENST00000494989;ENST00000479459;ENST00000497891	ENSP00000275815	2041	194318506	A34076	NM_005232.4	NP_005223.4	2K1K	108355	DIP-34886N	9606.ENSP00000275815	CHEMBL5810	DB12010	1821	EPHA1	317373566	CPTAC-2782	53891	2041	R-HSA-2682334	EPHA1	EPH_receptor_A1	2041	HGNC:3385	tyr	FALSE
EPHA2	EPHA2	EPHA2	tyrosine	RTK	EPHR	P29317	EPHA2_HUMAN	M59371	AAA53375.1	ENSG00000142627	ENST00000358432;ENST00000462805;ENST00000480202;ENST00000461614	ENSP00000351209	1969	194318508	A36355	NM_004431.4	NP_004422.2	1MQB	108288	DIP-96N	9606.ENSP00000351209	CHEMBL2068	DB01254	1822	EPHA2	229462861	CPTAC-1784	54535	1969	R-HSA-2682334	EPHA2	EPH_receptor_A2	1969	HGNC:3386	tyr	FALSE
EPHA3	EPHA3	EPHA3	tyrosine	RTK	EPHR	P29320	EPHA3_HUMAN	M83941	AAA58633.1	ENSG00000044524	ENST00000336596;ENST00000452448;ENST00000494014	ENSP00000337451	2042	158430358	A38224	NM_005233.5	NP_005224.2	2GSF	108356	DIP-40307N	9606.ENSP00000337451	CHEMBL4954	DB12010	1823	EPHA3	116241351	CPTAC-1774	54536	2042	R-HSA-2682334	EPHA3	EPH_receptor_A3	2042	HGNC:3387	tyr	FALSE
EPHA4	EPHA4	EPHA4	tyrosine	RTK	EPHR	P54764	EPHA4_HUMAN	L36645	AAA74246.1	ENSG00000116106	ENST00000469354;ENST00000472696;ENST00000409854;ENST00000409938;ENST00000424339;ENST00000495693;ENST00000443796;ENST00000441679;ENST00000463446;ENST00000415749;ENST00000419964;ENST00000541600;ENST00000434266;ENST00000281821	ENSP00000281821	2043	520728577	I78844	NM_001304536.1	NP_001291465.1	2LW8	108357	DIP-48294N	9606.ENSP00000281821	CHEMBL3988	DB12010	1824	EPHA4	1711371	CPTAC-2790	56717	2043	R-HSA-2682334	EPHA4	EPH_receptor_A4	2043	HGNC:3388	tyr	FALSE
EPHA5	EPHA5	EPHA5	tyrosine	RTK	EPHR	P54756	EPHA5_HUMAN	X95425	CAA64700.1	ENSG00000145242	ENST00000273854;ENST00000613740;ENST00000622150;ENST00000432638;ENST00000354839;ENST00000511294	ENSP00000273854	2044	221625422	nan	NM_001281765.2	NP_001268694.1	2R2P	108358	nan	9606.ENSP00000480763	CHEMBL3987	DB01254	1825	EPHA5	259016353	nan	56712	nan	R-HSA-2682334	EPHA5	EPH_receptor_A5	2044	HGNC:3389	tyr	FALSE
EPHA6	EPHA6	EPHA6	tyrosine	RTK	EPHR	Q9UF33	EPHA6_HUMAN	AL133666	CAB63775.1	ENSG00000080224	ENST00000470610;ENST00000389672;ENST00000506569;ENST00000503760;ENST00000477384;ENST00000514100;ENST00000508345;ENST00000502694;ENST00000506349	ENSP00000423950	285220	6599299	T43450	NM_001278300.1	NP_001265229.1	nan	130049	nan	9606.ENSP00000374323	CHEMBL4526	DB12010	nan	EPHA6	97048747	nan	13364	285220	R-HSA-2682334	EPHA6	EPHA6	285220	HGNC:19296	tyr	FALSE
EPHA7	EPHA7	EPHA7	tyrosine	RTK	EPHR	Q15375	EPHA7_HUMAN	L36642	AAA74243.1	ENSG00000135333	ENST00000369303;ENST00000681729;ENST00000680190;ENST00000680224;ENST00000681130;ENST00000680608;ENST00000680082;ENST00000680896;ENST00000681532;ENST00000680953;ENST00000680813;ENST00000679565;ENST00000680473;ENST00000679915;ENST00000681647;ENST00000681503;ENST00000681287;ENST00000680550;ENST00000681798;ENST00000369297	ENSP00000358303	2045	189069276	I58351	NM_001288629.1	NP_001275558.1	2REI	108359	nan	9606.ENSP00000358309	CHEMBL4602	DB07970	1827	EPHA7	146345416	CPTAC-1783	60549	nan	R-HSA-2682334	EPHA7	EPHA7	2045	HGNC:3390	tyr	FALSE
EPHA8	EPHA8	EPHA8	tyrosine	RTK	EPHR	P29322	EPHA8_HUMAN	AL035703	AAH38796.1	ENSG00000070886	ENST00000166244;ENST00000374644	ENSP00000166244	2046	218055936	S23361	NM_001006943.2	NP_001006944.1	1UCV	108360	nan	9606.ENSP00000166244	CHEMBL4134	DB12010	1828	EPHA8	19857975	nan	54538	2046	R-HSA-2682334	EPHA8	EPHA8	2046	HGNC:3391	tyr	FALSE
EPHB1	EPHB1	EPHB1	tyrosine	RTK	EPHR	P54762	EPHB1_HUMAN	L40636	AAB08520.1	ENSG00000154928	ENST00000467013;ENST00000472904;ENST00000467708;ENST00000460895;ENST00000482618;ENST00000398015;ENST00000647596;ENST00000488154;ENST00000497173;ENST00000473867;ENST00000474732;ENST00000493838;ENST00000488992	ENSP00000381097	2047	374254554	nan	NM_004441.4	NP_004432.1	2DJS	108361	nan	9606.ENSP00000381097	CHEMBL5072	DB12010	1830	EPHB1	1706663	nan	3673	2047	R-HSA-2682334	EPHB1	EPH_receptor_B1	2047	HGNC:3392	tyr	FALSE
EPHB2	EPHB2	EPHB2	tyrosine	RTK	EPHR	P29323	EPHB2_HUMAN	D31661	BAA06506.1	ENSG00000133216	ENST00000374630;ENST00000400191;ENST00000374632;ENST00000374627;ENST00000465676;ENST00000490436;ENST00000544305	ENSP00000363761	2048	29329532	A57174	NM_001309193.1	NP_001296122.1	1B4F	108362	DIP-1162N	9606.ENSP00000363763	CHEMBL3290	DB12010	1831	EPHB2	76803654	CPTAC-2786	54540	2048	R-HSA-2682334	EPHB2	EPH_receptor_B2	2048	HGNC:3393	tyr	FALSE
EPHB3	EPHB3	EPHB3	tyrosine	RTK	EPHR	P54753	EPHB3_HUMAN	X75208	CAA53021.1	ENSG00000182580	ENST00000330394;ENST00000482987;ENST00000473079	ENSP00000332118	2049	1052245237	S37627	NM_004443.3	NP_004434.2	3P1I	108363	nan	9606.ENSP00000332118	CHEMBL4901	nan	1832	EPHB3	76803655	nan	56711	2049	R-HSA-2682334	EPHB3	EPHB3	2049	HGNC:3394	tyr	FALSE
EPHB4	EPHB4	EPHB4	tyrosine	RTK	EPHR	P54760	EPHB4_HUMAN	U07695	AAA20598.1	ENSG00000196411	ENST00000360620;ENST00000616502;ENST00000358173;ENST00000487222;ENST00000492403;ENST00000478459;ENST00000467515;ENST00000477446;ENST00000489808;ENST00000492878	ENSP00000350896	2050	210060855	A54092	NM_004444.4	NP_004435.3	2BBA	108364	nan	9606.ENSP00000350896	CHEMBL5147	DB07256	1833	EPHB4	19860819	CPTAC-2788	56715	2050	R-HSA-2682334	EPHB4	EPH_receptor_B4	2050	HGNC:3395	tyr	FALSE
ETK	ETK	BMX	tyrosine	nRTK	TEC	P51813	BMX_HUMAN	X83107	CAA58169.1	ENSG00000102010	ENST00000357607;ENST00000348343;ENST00000463891;ENST00000342014;ENST00000489983	ENSP00000340082	660	4502435	S60612	NM_001320866.1	NP_001307795.1	2EKX	107128	nan	9606.ENSP00000350224	CHEMBL3834	DB12010	1942	BMX	1705489	nan	56409	660	R-HSA-111465	BMX	BMX_(gene)	660	HGNC:1079	tyr	FALSE
FAK	FAK	PTK2	tyrosine	nRTK	FAK	Q05397	FAK1_HUMAN	L13616	AAA58469.1	ENSG00000169398	ENST00000522684;ENST00000519654;ENST00000519465;ENST00000517887;ENST00000521059;ENST00000517712;ENST00000523539;ENST00000340930;ENST00000519993;ENST00000519419;ENST00000524202;ENST00000430260;ENST00000521986;ENST00000523435;ENST00000522950;ENST00000523805;ENST00000520460;ENST00000521985;ENST00000518173;ENST00000522424;ENST00000521562;ENST00000521250;ENST00000523388;ENST00000521981;ENST00000521029;ENST00000518509;ENST00000520917;ENST00000520151;ENST00000523670;ENST00000519024;ENST00000523746;ENST00000510126;ENST00000523474;ENST00000519899;ENST00000519361;ENST00000520843;ENST00000521172;ENST00000524357;ENST00000521791;ENST00000523067;ENST00000520828;ENST00000520475;ENST00000519881;ENST00000520892;ENST00000523803;ENST00000521907;ENST00000517453;ENST00000520045;ENST00000521395;ENST00000523675;ENST00000521332;ENST00000524040;ENST00000523679;ENST00000524257;ENST00000523797;ENST00000519635;ENST00000395218	ENSP00000341189	5747	18655538	I53012	NM_001199649.1	NP_001186578.1	1K04	111719	nan	9606.ENSP00000341189	CHEMBL2695	DB07460	2180	PTK2	3183518	CPTAC-1785	58320	5747	R-HSA-111465	PTK2	PTK2	5747	HGNC:9611	tyr	FALSE
FER	FER	FER	tyrosine	nRTK	FES	P16591	FER_HUMAN	J03358	AAA61190.1	ENSG00000151422	ENST00000281092;ENST00000509035;ENST00000513676;ENST00000504143;ENST00000502752;ENST00000505323;ENST00000513777;ENST00000618353;ENST00000438717;ENST00000628534	ENSP00000281092	2241	767935605	TVHUFE	NM_001308028.1	NP_001294957.1	2KK6	108532	nan	9606.ENSP00000281092	CHEMBL3982	DB12010	2022	FER	97536202	nan	53382	2241	R-HSA-1433557	FER	FER_(gene)	2241	HGNC:3655	tyr	FALSE
FES	FES	FES	tyrosine	nRTK	FES	P07332	FES_HUMAN	X52192	CAA36438.1	ENSG00000182511	ENST00000416779;ENST00000470152;ENST00000414248;ENST00000481665;ENST00000559355;ENST00000394302;ENST00000452243;ENST00000328850;ENST00000464684;ENST00000443697;ENST00000394300;ENST00000444422;ENST00000497945;ENST00000494259;ENST00000448367;ENST00000496379;ENST00000462476	ENSP00000331504	2242	169404768	TVHUFF	NM_001143783.1	NP_001137255.1	1WQU	108533	nan	9606.ENSP00000331504	CHEMBL5455	DB12010	2023	FES	115502390	CPTAC-1778	51989	2242	R-HSA-1433557	FES	Feline_sarcoma_oncogene	2242	HGNC:3657	tyr	FALSE
FGFR1	FGFR1	FGFR1	tyrosine	RTK	FGFR	P11362	FGFR1_HUMAN	M37722	AAA75007.1	ENSG00000077782	ENST00000649678;ENST00000533301;ENST00000425967;ENST00000397091;ENST00000341462;ENST00000619564;ENST00000447712;ENST00000532791;ENST00000674380;ENST00000674189;ENST00000526688;ENST00000397113;ENST00000356207;ENST00000335922;ENST00000326324;ENST00000526570;ENST00000674474;ENST00000397103;ENST00000531196;ENST00000397108;ENST00000533619;ENST00000527114;ENST00000487647;ENST00000466021;ENST00000527745;ENST00000674217;ENST00000524528;ENST00000674235;ENST00000475621;ENST00000530701;ENST00000464163;ENST00000470826;ENST00000496296;ENST00000527203;ENST00000533668;ENST00000525001;ENST00000532386;ENST00000474970;ENST00000526742;ENST00000529552;ENST00000484370;ENST00000530568;ENST00000434187;ENST00000397090;ENST00000413133;ENST00000440174;ENST00000496629;ENST00000480571	ENSP00000327229	2260	290560388	A41266	NM_001174063.1	NP_001167534.1	1AGW	108551	DIP-4019N	9606.ENSP00000393312	CHEMBL3650	DB07840	1808	FGFR1	120046	CPTAC-1773	52745	2260	R-HSA-109704	FGFR1	Fibroblast_growth_factor_receptor_1	2260	HGNC:3688	tyr	FALSE
FGFR2	FGFR2	FGFR2	tyrosine	RTK	FGFR	P21802	FGFR2_HUMAN	X52832	CAA37014.1	ENSG00000066468	ENST00000358487;ENST00000478859;ENST00000638709;ENST00000356226;ENST00000369060;ENST00000604236;ENST00000369059;ENST00000467584;ENST00000429361;ENST00000346997;ENST00000457416;ENST00000360144;ENST00000369056;ENST00000369058;ENST00000336553;ENST00000463870;ENST00000490349;ENST00000359354;ENST00000491475;ENST00000613324;ENST00000611527;ENST00000636922;ENST00000491111;ENST00000357555;ENST00000613048;ENST00000369061;ENST00000351936	ENSP00000263451	2263	222144244	A35969	NM_000141.4	NP_000132.3	1DJS	108554	DIP-3788N	9606.ENSP00000410294	CHEMBL4142	DB02058	1809	FGFR2	120049	nan	53905	nan	R-HSA-109704	FGFR2	Fibroblast_growth_factor_receptor_2	2263	HGNC:3689	tyr	FALSE
